time_s,target_bar,pi_ff_real_bar,pi_ff_measured_bar,pi_ff_filtered_bar,pi_ff_flow_lmin,pi_rbf_real_bar,pi_rbf_measured_bar,pi_rbf_filtered_bar,pi_rbf_flow_lmin
3.0800,100.0000,100.4834,100.4834,100.3070,1.6457,100.4320,100.4320,100.2591,1.6551
3.0810,100.0000,100.5215,100.5215,100.3423,1.6439,100.4694,100.4694,100.2937,1.6537
3.0820,100.0000,100.5598,100.5598,100.3781,1.6421,100.5070,100.5070,100.3288,1.6522
3.0830,100.0000,100.5982,100.5982,100.4145,1.6403,100.5447,100.5447,100.3644,1.6508
3.0840,100.0000,100.6367,100.6367,100.4512,1.6384,100.5825,100.5825,100.4005,1.6493
3.0850,100.0000,100.6752,100.6752,100.4883,1.6366,100.6202,100.6202,100.4369,1.6478
3.0860,100.0000,100.7136,100.7136,100.5257,1.6347,100.6578,100.6578,100.4735,1.6463
3.0870,100.0000,100.7518,100.7518,100.5633,1.6328,100.6953,100.6953,100.5104,1.6448
3.0880,100.0000,100.7898,100.7898,100.6010,1.6309,100.7324,100.7324,100.5474,1.6433
3.0890,100.0000,100.8274,100.8274,100.6387,1.6290,100.7693,100.7693,100.5844,1.6418
3.0900,100.0000,100.8646,100.8646,100.6765,1.6272,100.8057,100.8057,100.6214,1.6402
3.0910,100.0000,100.9013,100.9013,100.7141,1.6253,100.8415,100.8415,100.6582,1.6387
3.0920,100.0000,100.9374,100.9374,100.7515,1.6234,100.8769,100.8769,100.6949,1.6372
3.0930,100.0000,100.9729,100.9729,100.7887,1.6215,100.9115,100.9115,100.7313,1.6357
3.0940,100.0000,101.0076,101.0076,100.8256,1.6197,100.9454,100.9454,100.7673,1.6342
3.0950,100.0000,101.0415,101.0415,100.8620,1.6179,100.9785,100.9785,100.8029,1.6327
3.0960,100.0000,101.0746,101.0746,100.8979,1.6161,101.0107,101.0107,100.8381,1.6313
3.0970,100.0000,101.1066,101.1066,100.9332,1.6143,101.0420,101.0420,100.8726,1.6298
3.0980,100.0000,101.1377,101.1377,100.9679,1.6125,101.0722,101.0722,100.9065,1.6284
3.0990,100.0000,101.1676,101.1676,101.0018,1.6108,101.1013,101.1013,100.9396,1.6270
3.1000,100.0000,101.1964,101.1964,101.0350,1.6091,101.1293,101.1293,100.9720,1.6256
3.1010,100.0000,101.2239,101.2239,101.0673,1.6074,101.1561,101.1561,101.0034,1.6243
3.1020,100.0000,101.2502,101.2502,101.0986,1.6058,101.1815,101.1815,101.0340,1.6230
3.1030,100.0000,101.2751,101.2751,101.1289,1.6042,101.2057,101.2057,101.0635,1.6218
3.1040,100.0000,101.2985,101.2985,101.1581,1.6027,101.2284,101.2284,101.0919,1.6206
3.1050,100.0000,101.3206,101.3206,101.1862,1.6013,101.2496,101.2496,101.1192,1.6194
3.1060,100.0000,101.3410,101.3410,101.2131,1.5999,101.2694,101.2694,101.1453,1.6183
3.1070,100.0000,101.3600,101.3600,101.2387,1.5986,101.2876,101.2876,101.1701,1.6172
3.1080,100.0000,101.3773,101.3773,101.2629,1.5973,101.3043,101.3043,101.1936,1.6162
3.1090,100.0000,101.3929,101.3929,101.2858,1.5961,101.3193,101.3193,101.2158,1.6153
3.1100,100.0000,101.4068,101.4068,101.3072,1.5950,101.3326,101.3326,101.2365,1.6144
3.1110,100.0000,101.4190,101.4190,101.3271,1.5940,101.3442,101.3442,101.2557,1.6135
3.1120,100.0000,101.4295,101.4295,101.3455,1.5930,101.3541,101.3541,101.2734,1.6128
3.1130,100.0000,101.4381,101.4381,101.3623,1.5921,101.3622,101.3622,101.2895,1.6120
3.1140,100.0000,101.4449,101.4449,101.3775,1.5913,101.3686,101.3686,101.3041,1.6114
3.1150,100.0000,101.4499,101.4499,101.3910,1.5906,101.3731,101.3731,101.3170,1.6108
3.1160,100.0000,101.4530,101.4530,101.4028,1.5899,101.3758,101.3758,101.3282,1.6103
3.1170,100.0000,101.4542,101.4542,101.4128,1.5894,101.3766,101.3766,101.3377,1.6099
3.1180,100.0000,101.4535,101.4535,101.4211,1.5889,101.3757,101.3757,101.3455,1.6095
3.1190,100.0000,101.4509,101.4509,101.4276,1.5885,101.3728,101.3728,101.3515,1.6092
3.1200,100.0000,101.4464,101.4464,101.4322,1.5882,101.3681,101.3681,101.3558,1.6090
3.1210,100.0000,101.4400,101.4400,101.4351,1.5880,101.3616,101.3616,101.3583,1.6088
3.1220,100.0000,101.4317,101.4317,101.4361,1.5879,101.3531,101.3531,101.3589,1.6087
3.1230,100.0000,101.4215,101.4215,101.4352,1.5879,101.3429,101.3429,101.3578,1.6087
3.1240,100.0000,101.4093,101.4093,101.4324,1.5880,101.3308,101.3308,101.3548,1.6088
3.1250,100.0000,101.3953,101.3953,101.4278,1.5882,101.3169,101.3169,101.3500,1.6089
3.1260,100.0000,101.3795,101.3795,101.4213,1.5884,101.3012,101.3012,101.3434,1.6092
3.1270,100.0000,101.3618,101.3618,101.4130,1.5888,101.2837,101.2837,101.3349,1.6094
3.1280,100.0000,101.3422,101.3422,101.4027,1.5893,101.2645,101.2645,101.3247,1.6098
3.1290,100.0000,101.3209,101.3209,101.3906,1.5898,101.2435,101.2435,101.3126,1.6103
3.1300,100.0000,101.2978,101.2978,101.3767,1.5905,101.2208,101.2208,101.2988,1.6108
3.1310,100.0000,101.2730,101.2730,101.3609,1.5912,101.1965,101.1965,101.2832,1.6114
3.1320,100.0000,101.2465,101.2465,101.3433,1.5920,101.1706,101.1706,101.2659,1.6120
3.1330,100.0000,101.2183,101.2183,101.3240,1.5929,101.1430,101.1430,101.2468,1.6127
3.1340,100.0000,101.1885,101.1885,101.3028,1.5939,101.1140,101.1140,101.2261,1.6136
3.1350,100.0000,101.1571,101.1571,101.2799,1.5950,101.0834,101.0834,101.2036,1.6144
3.1360,100.0000,101.1242,101.1242,101.2554,1.5962,101.0514,101.0514,101.1796,1.6154
3.1370,100.0000,101.0898,101.0898,101.2291,1.5975,101.0181,101.0181,101.1540,1.6164
3.1380,100.0000,101.0540,101.0540,101.2013,1.5988,100.9833,100.9833,101.1268,1.6174
3.1390,100.0000,101.0168,101.0168,101.1718,1.6003,100.9473,100.9473,101.0981,1.6186
3.1400,100.0000,100.9784,100.9784,101.1408,1.6018,100.9101,100.9101,101.0679,1.6198
3.1410,100.0000,100.9386,100.9386,101.1083,1.6033,100.8717,100.8717,101.0364,1.6210
3.1420,100.0000,100.8977,100.8977,101.0744,1.6050,100.8322,100.8322,101.0034,1.6223
3.1430,100.0000,100.8557,100.8557,101.0390,1.6067,100.7917,100.7917,100.9692,1.6237
3.1440,100.0000,100.8126,100.8126,101.0024,1.6085,100.7503,100.7503,100.9337,1.6251
3.1450,100.0000,100.7685,100.7685,100.9644,1.6104,100.7079,100.7079,100.8970,1.6266
3.1460,100.0000,100.7234,100.7234,100.9252,1.6123,100.6647,100.6647,100.8592,1.6281
3.1470,100.0000,100.6776,100.6776,100.8849,1.6143,100.6207,100.6207,100.8203,1.6296
3.1480,100.0000,100.6309,100.6309,100.8434,1.6163,100.5761,100.5761,100.7804,1.6312
3.1490,100.0000,100.5836,100.5836,100.8009,1.6184,100.5309,100.5309,100.7395,1.6329
3.1500,100.0000,100.5356,100.5356,100.7574,1.6206,100.4851,89.8797,100.6978,1.6346
3.1510,100.0000,100.4870,89.7708,100.7131,1.6227,100.4393,89.9427,98.5342,1.7232
3.1520,100.0000,100.4385,89.7967,98.5246,1.7321,100.3939,90.0782,96.8159,1.7938
3.1530,100.0000,100.3906,89.8977,96.7790,1.8195,100.3492,90.2809,95.4683,1.8493
3.1540,100.0000,100.3435,90.0685,95.4028,1.8884,100.3054,90.5459,94.4309,1.8923
3.1550,100.0000,100.2977,90.3038,94.3359,1.9420,100.2628,90.8680,93.6539,1.9245
3.1560,100.0000,100.2534,90.5986,93.5295,1.9823,100.2215,91.2416,93.0967,1.9476
3.1570,100.0000,100.2106,90.9473,92.9433,2.0117,100.1817,91.6610,92.7257,1.9631
3.1580,100.0000,100.1697,91.3446,92.5441,2.0317,100.1434,92.1204,92.5127,1.9720
3.1590,100.0000,100.1306,91.7846,92.3042,2.0437,100.1067,92.6136,92.4343,1.9753
3.1600,100.0000,100.0934,92.2616,92.2003,2.0489,100.0717,93.1341,92.4701,1.9739
3.1610,100.0000,100.0582,92.7693,92.2125,2.0483,100.0382,93.6754,92.6029,1.9684
3.1620,100.0000,100.0249,93.3014,92.3239,2.0428,100.0065,94.2307,92.8174,1.9595
3.1630,100.0000,99.9937,93.8513,92.5194,2.0331,99.9764,94.7929,93.1001,1.9478
3.1640,100.0000,99.9644,94.4124,92.7858,2.0198,99.9479,95.3551,93.4386,1.9338
3.1650,100.0000,99.9370,94.9776,93.1111,2.0036,99.9210,95.9100,93.8219,1.9180
3.1660,100.0000,99.9114,95.5401,93.4844,1.9849,99.8957,96.4507,94.2395,1.9007
3.1670,100.0000,99.8877,96.0928,93.8955,1.9644,99.8720,96.9702,94.6818,1.8825
3.1680,100.0000,99.8658,96.6288,94.3350,1.9425,99.8497,97.4618,95.1395,1.8637
3.1690,100.0000,99.8455,97.1413,94.7938,1.9196,99.8289,97.9188,95.6039,1.8446
3.1700,100.0000,99.8269,97.6235,95.2633,1.8961,99.8096,98.3351,96.0669,1.8256
3.1710,100.0000,99.8099,98.0691,95.7353,1.8725,99.7916,98.7051,96.5205,1.8070
3.1720,100.0000,99.7944,98.4720,96.2021,1.8492,99.7750,99.0236,96.9575,1.7891
3.1730,100.0000,99.7804,98.8267,96.6561,1.8265,99.7598,99.2860,97.3707,1.7721
3.1740,100.0000,99.7678,99.1283,97.0902,1.8048,99.7458,99.4884,97.7537,1.7564
3.1750,100.0000,99.7565,99.3722,97.4978,1.7845,99.7332,99.6279,98.1007,1.7422
3.1760,100.0000,99.7466,99.5548,97.8727,1.7657,99.7218,99.7021,98.4061,1.7296
3.1770,100.0000,99.7379,99.6733,98.2091,1.7489,99.7117,99.7117,98.6653,1.7190
3.1780,100.0000,99.7306,99.7258,98.5019,1.7343,99.7029,99.7029,98.8746,1.7104
3.1790,100.0000,99.7245,99.7245,98.7467,1.7220,99.6954,99.6954,99.0402,1.7036
3.1800,100.0000,99.7197,99.7197,98.9423,1.7123,99.6892,99.6892,99.1713,1.6983
3.1810,100.0000,99.7161,99.7161,99.0977,1.7045,99.6843,99.6843,99.2749,1.6940
3.1820,100.0000,99.7138,99.7138,99.2214,1.6983,99.6808,99.6808,99.3568,1.6907
3.1830,100.0000,99.7128,99.7128,99.3199,1.6934,99.6787,99.6787,99.4216,1.6880
3.1840,100.0000,99.7132,99.7132,99.3985,1.6895,99.6779,99.6779,99.4730,1.6859
3.1850,100.0000,99.7149,99.7149,99.4614,1.6863,99.6786,99.6786,99.5140,1.6842
3.1860,100.0000,99.7179,99.7179,99.5121,1.6838,99.6807,99.6807,99.5469,1.6829
3.1870,100.0000,99.7223,99.7223,99.5533,1.6817,99.6843,99.6843,99.5737,1.6818
3.1880,100.0000,99.7280,99.7280,99.5871,1.6801,99.6893,99.6893,99.5958,1.6809
3.1890,100.0000,99.7352,99.7352,99.6153,1.6787,99.6958,99.6958,99.6145,1.6801
3.1900,100.0000,99.7438,99.7438,99.6392,1.6775,99.7038,99.7038,99.6308,1.6795
3.1910,100.0000,99.7538,99.7538,99.6601,1.6764,99.7132,99.7132,99.6454,1.6789
3.1920,100.0000,99.7652,99.7652,99.6789,1.6755,99.7241,99.7241,99.6589,1.6783
3.1930,100.0000,99.7780,99.7780,99.6961,1.6746,99.7365,99.7365,99.6720,1.6778
3.1940,100.0000,99.7922,99.7922,99.7125,1.6738,99.7504,99.7504,99.6849,1.6772
3.1950,100.0000,99.8078,99.8078,99.7284,1.6730,99.7657,99.7657,99.6980,1.6767
3.1960,100.0000,99.8249,99.8249,99.7443,1.6722,99.7824,99.7824,99.7115,1.6762
3.1970,100.0000,99.8433,99.8433,99.7604,1.6714,99.8006,99.8006,99.7257,1.6756
3.1980,100.0000,99.8631,99.8631,99.7770,1.6706,99.8201,99.8201,99.7407,1.6750
3.1990,100.0000,99.8842,99.8842,99.7942,1.6697,99.8410,99.8410,99.7566,1.6743
3.2000,100.0000,99.9066,99.9066,99.8122,1.6688,99.8633,99.8633,99.7735,1.6736
3.2010,100.0000,99.9303,99.9303,99.8311,1.6679,99.8869,99.8869,99.7914,1.6729
3.2020,100.0000,99.9552,99.9552,99.8509,1.6669,99.9117,99.9117,99.8105,1.6721
3.2030,100.0000,99.9814,99.9814,99.8718,1.6658,99.9377,99.9377,99.8307,1.6713
3.2040,100.0000,100.0087,100.0087,99.8937,1.6647,99.9650,99.9650,99.8521,1.6704
3.2050,100.0000,100.0372,100.0372,99.9167,1.6636,99.9933,99.9933,99.8747,1.6695
3.2060,100.0000,100.0667,100.0667,99.9408,1.6624,100.0227,100.0227,99.8984,1.6685
3.2070,100.0000,100.0973,100.0973,99.9660,1.6611,100.0532,100.0532,99.9233,1.6675
3.2080,100.0000,100.1288,100.1288,99.9922,1.6598,100.0846,100.0846,99.9493,1.6664
3.2090,100.0000,100.1612,100.1612,100.0196,1.6585,100.1170,100.1170,99.9763,1.6653
3.2100,100.0000,100.1945,100.1945,100.0479,1.6570,100.1501,100.1501,100.0045,1.6641
3.2110,100.0000,100.2286,100.2286,100.0772,1.6556,100.1841,100.1841,100.0336,1.6629
3.2120,100.0000,100.2635,100.2635,100.1075,1.6541,100.2188,100.2188,100.0637,1.6617
3.2130,100.0000,100.2990,100.2990,100.1387,1.6525,100.2541,100.2541,100.0947,1.6604
3.2140,100.0000,100.3350,100.3350,100.1708,1.6509,100.2900,100.2900,100.1266,1.6591
3.2150,100.0000,100.3717,100.3717,100.2036,1.6492,100.3264,100.3264,100.1593,1.6578
3.2160,100.0000,100.4087,100.4087,100.2372,1.6476,100.3633,100.3633,100.1927,1.6564
3.2170,100.0000,100.4461,100.4461,100.2715,1.6458,100.4005,100.4005,100.2268,1.6550
3.2180,100.0000,100.4838,100.4838,100.3064,1.6441,100.4380,100.4380,100.2616,1.6536
3.2190,100.0000,100.5218,100.5218,100.3419,1.6423,100.4756,100.4756,100.2968,1.6521
3.2200,100.0000,100.5599,100.5599,100.3779,1.6405,100.5134,100.5134,100.3326,1.6507
3.2210,100.0000,100.5980,100.5980,100.4143,1.6387,100.5513,100.5513,100.3688,1.6492
3.2220,100.0000,100.6361,100.6361,100.4510,1.6369,100.5891,100.5891,100.4053,1.6477
3.2230,100.0000,100.6742,100.6742,100.4881,1.6350,100.6267,100.6267,100.4420,1.6462
3.2240,100.0000,100.7120,100.7120,100.5253,1.6331,100.6642,100.6642,100.4790,1.6447
3.2250,100.0000,100.7496,100.7496,100.5626,1.6313,100.7014,100.7014,100.5160,1.6431
3.2260,100.0000,100.7869,100.7869,100.6000,1.6294,100.7383,100.7383,100.5531,1.6416
3.2270,100.0000,100.8237,100.8237,100.6374,1.6275,100.7747,100.7747,100.5901,1.6401
3.2280,100.0000,100.8600,100.8600,100.6747,1.6257,100.8105,100.8105,100.6270,1.6386
3.2290,100.0000,100.8958,100.8958,100.7117,1.6238,100.8458,100.8458,100.6637,1.6371
3.2300,100.0000,100.9309,100.9309,100.7485,1.6220,100.8805,100.8805,100.7002,1.6356
3.2310,100.0000,100.9652,100.9652,100.7850,1.6201,100.9143,100.9143,100.7362,1.6341
3.2320,100.0000,100.9988,100.9988,100.8210,1.6183,100.9474,100.9474,100.7718,1.6326
3.2330,100.0000,101.0314,101.0314,100.8566,1.6165,100.9795,100.9795,100.8069,1.6311
3.2340,100.0000,101.0631,101.0631,100.8915,1.6148,101.0107,101.0107,100.8415,1.6297
3.2350,100.0000,101.0938,101.0938,100.9259,1.6130,101.0409,101.0409,100.8753,1.6282
3.2360,100.0000,101.1234,101.1234,100.9594,1.6113,101.0699,101.0699,100.9084,1.6268
3.2370,100.0000,101.1518,101.1518,100.9922,1.6096,101.0978,101.0978,100.9407,1.6255
3.2380,100.0000,101.1790,101.1790,101.0241,1.6080,101.1245,101.1245,100.9721,1.6242
3.2390,100.0000,101.2049,101.2049,101.0551,1.6064,101.1498,101.1498,101.0026,1.6229
3.2400,100.0000,101.2294,101.2294,101.0851,1.6049,101.1738,101.1738,101.0321,1.6216
3.2410,100.0000,101.2525,101.2525,101.1139,1.6034,101.1964,101.1964,101.0604,1.6204
3.2420,100.0000,101.2742,101.2742,101.1416,1.6020,101.2176,101.2176,101.0876,1.6193
3.2430,100.0000,101.2943,101.2943,101.1681,1.6006,101.2372,101.2372,101.1136,1.6181
3.2440,100.0000,101.3129,101.3129,101.1934,1.5993,101.2553,101.2553,101.1383,1.6171
3.2450,100.0000,101.3298,101.3298,101.2173,1.5980,101.2718,101.2718,101.1617,1.6161
3.2460,100.0000,101.3451,101.3451,101.2398,1.5969,101.2866,101.2866,101.1837,1.6151
3.2470,100.0000,101.3587,101.3587,101.2609,1.5958,101.2998,101.2998,101.2043,1.6142
3.2480,100.0000,101.3706,101.3706,101.2804,1.5947,101.3112,101.3112,101.2234,1.6134
3.2490,100.0000,101.3807,101.3807,101.2985,1.5938,101.3210,101.3210,101.2410,1.6126
3.2500,100.0000,101.3890,101.3890,101.3149,1.5929,101.3289,101.3289,101.2570,1.6119
3.2510,100.0000,101.3955,101.3955,101.3297,1.5921,101.3351,101.3351,101.2714,1.6113
3.2520,100.0000,101.4002,101.4002,101.3429,1.5914,101.3394,101.3394,101.2841,1.6107
3.2530,100.0000,101.4030,101.4030,101.3544,1.5908,101.3420,101.3420,101.2952,1.6102
3.2540,100.0000,101.4039,101.4039,101.3641,1.5903,101.3426,101.3426,101.3045,1.6098
3.2550,100.0000,101.4029,101.4029,101.3721,1.5898,101.3415,101.3415,101.3121,1.6094
3.2560,100.0000,101.4001,101.4001,101.3782,1.5894,101.3385,101.3385,101.3180,1.6091
3.2570,100.0000,101.3953,101.3953,101.3826,1.5892,101.3336,101.3336,101.3221,1.6089
3.2580,100.0000,101.3886,101.3886,101.3851,1.5890,101.3269,101.3269,101.3244,1.6088
3.2590,100.0000,101.3801,101.3801,101.3858,1.5889,101.3183,101.3183,101.3249,1.6087
3.2600,100.0000,101.3696,101.3696,101.3847,1.5889,101.3078,101.3078,101.3236,1.6087
3.2610,100.0000,101.3572,101.3572,101.3817,1.5890,101.2956,101.2956,101.3204,1.6088
3.2620,100.0000,101.3430,101.3430,101.3768,1.5892,101.2815,101.2815,101.3155,1.6089
3.2630,100.0000,101.3270,101.3270,101.3700,1.5895,101.2656,101.2656,101.3087,1.6091
3.2640,100.0000,101.3091,101.3091,101.3614,1.5899,101.2480,101.2480,101.3001,1.6094
3.2650,100.0000,101.2893,101.2893,101.3509,1.5903,101.2286,101.2286,101.2896,1.6098
3.2660,100.0000,101.2678,101.2678,101.3386,1.5909,101.2075,101.2075,101.2774,1.6103
3.2670,100.0000,101.2446,101.2446,101.3245,1.5915,101.1847,101.1847,101.2634,1.6108
3.2680,100.0000,101.2196,101.2196,101.3085,1.5923,101.1602,101.1602,101.2477,1.6114
3.2690,100.0000,101.1930,101.1930,101.2907,1.5931,101.1341,101.1341,101.2302,1.6121
3.2700,100.0000,101.1646,101.1646,101.2712,1.5941,101.1065,101.1065,101.2110,1.6128
3.2710,100.0000,101.1347,101.1347,101.2499,1.5951,101.0773,101.0773,101.1901,1.6136
3.2720,100.0000,101.1033,101.1033,101.2268,1.5962,101.0466,101.0466,101.1675,1.6145
3.2730,100.0000,101.0703,101.0703,101.2021,1.5974,101.0145,101.0145,101.1433,1.6154
3.2740,100.0000,101.0359,101.0359,101.1758,1.5986,100.9810,100.9810,101.1176,1.6165
3.2750,100.0000,101.0000,101.0000,101.1478,1.6000,100.9462,100.9462,101.0903,1.6175
3.2760,100.0000,100.9628,100.9628,101.1182,1.6014,100.9101,100.9101,101.0615,1.6187
3.2770,100.0000,100.9243,100.9243,101.0871,1.6029,100.8729,100.8729,101.0312,1.6199
3.2780,100.0000,100.8845,100.8845,101.0546,1.6045,100.8344,100.8344,100.9995,1.6211
3.2790,100.0000,100.8436,100.8436,101.0206,1.6062,100.7949,100.7949,100.9665,1.6224
3.2800,100.0000,100.8016,100.8016,100.9852,1.6079,100.7543,100.7543,100.9322,1.6238
3.2810,100.0000,100.7585,100.7585,100.9485,1.6097,100.7128,100.7128,100.8966,1.6252
3.2820,100.0000,100.7145,100.7145,100.9105,1.6116,100.6704,100.6704,100.8598,1.6267
3.2830,100.0000,100.6695,100.6695,100.8713,1.6135,100.6272,100.6272,100.8220,1.6282
3.2840,100.0000,100.6237,100.6237,100.8309,1.6155,100.5833,100.5833,100.7830,1.6298
3.2850,100.0000,100.5772,100.5772,100.7895,1.6175,100.5386,100.5386,100.7431,1.6314
3.2860,100.0000,100.5300,100.5300,100.7470,1.6196,100.4934,89.8592,100.7022,1.6331
3.2870,100.0000,100.4821,100.4821,100.7036,1.6218,100.4481,89.8666,98.5336,1.7220
3.2880,100.0000,100.4337,89.7284,100.6593,1.6240,100.4031,89.9481,96.8002,1.7933
3.2890,100.0000,100.3854,89.7653,98.4731,1.7333,100.3588,90.0992,95.4298,1.8498
3.2900,100.0000,100.3376,89.8770,96.7316,1.8204,100.3153,90.3155,94.3637,1.8940
3.2910,100.0000,100.2907,90.0579,95.3606,1.8891,100.2730,90.5921,93.5540,1.9276
3.2920,100.0000,100.2451,90.3028,94.3001,1.9423,100.2320,90.9244,92.9616,1.9523
3.2930,100.0000,100.2009,90.6064,93.5006,1.9823,100.1924,91.3067,92.5542,1.9693
3.2940,100.0000,100.1584,90.9632,92.9218,2.0113,100.1543,91.7337,92.3047,1.9797
3.2950,100.0000,100.1176,91.3676,92.5301,2.0309,100.1177,92.1996,92.1905,1.9845
3.2960,100.0000,100.0788,91.8140,92.2976,2.0426,100.0828,92.6982,92.1923,1.9845
3.2970,100.0000,100.0418,92.2962,92.2009,2.0474,100.0496,93.2231,92.2935,1.9803
3.2980,100.0000,100.0068,92.8082,92.2199,2.0465,100.0179,93.7678,92.4794,1.9726
3.2990,100.0000,99.9738,93.3435,92.3376,2.0407,99.9880,94.3254,92.7371,1.9619
3.3000,100.0000,99.9428,93.8955,92.5388,2.0306,99.9596,94.8888,93.0548,1.9488
3.3010,100.0000,99.9137,94.4574,92.8101,2.0171,99.9329,95.4510,93.4216,1.9336
3.3020,100.0000,99.8865,95.0225,93.1396,2.0007,99.9078,96.0049,93.8275,1.9168
3.3030,100.0000,99.8612,95.5837,93.5162,1.9819,99.8842,96.5435,94.2630,1.8988
3.3040,100.0000,99.8377,96.1340,93.9297,1.9612,99.8621,97.0596,94.7191,1.8799
3.3050,100.0000,99.8160,96.6664,94.3706,1.9392,99.8415,97.5466,95.1872,1.8607
3.3060,100.0000,99.7960,97.1742,94.8297,1.9163,99.8224,97.9979,95.6590,1.8413
3.3070,100.0000,99.7776,97.6507,95.2986,1.8929,99.8046,98.4075,96.1268,1.8221
3.3080,100.0000,99.7608,98.0897,95.7691,1.8694,99.7883,98.7696,96.5829,1.8033
3.3090,100.0000,99.7455,98.4851,96.2332,1.8462,99.7732,99.0793,97.0203,1.7854
3.3100,100.0000,99.7316,98.8316,96.6836,1.8237,99.7595,99.3320,97.4321,1.7685
3.3110,100.0000,99.7192,99.1241,97.1132,1.8022,99.7470,99.5240,97.8121,1.7529
3.3120,100.0000,99.7081,99.3584,97.5153,1.7821,99.7358,99.6523,98.1544,1.7388
3.3130,100.0000,99.6984,99.5310,97.8840,1.7637,99.7259,99.7150,98.4540,1.7265
3.3140,100.0000,99.6900,99.6392,98.2134,1.7472,99.7172,99.7172,98.7062,1.7161
3.3150,100.0000,99.6828,99.6812,98.4985,1.7330,99.7098,99.7098,98.9084,1.7078
3.3160,100.0000,99.6769,99.6769,98.7351,1.7212,99.7037,99.7037,99.0687,1.7013
3.3170,100.0000,99.6723,99.6723,98.9234,1.7117,99.6988,99.6988,99.1957,1.6961
3.3180,100.0000,99.6690,99.6690,99.0732,1.7043,99.6953,99.6953,99.2963,1.6919
3.3190,100.0000,99.6669,99.6669,99.1924,1.6983,99.6931,99.6931,99.3761,1.6887
3.3200,100.0000,99.6662,99.6662,99.2873,1.6936,99.6923,99.6923,99.4395,1.6861
3.3210,100.0000,99.6668,99.6668,99.3631,1.6898,99.6928,99.6928,99.4901,1.6840
3.3220,100.0000,99.6687,99.6687,99.4238,1.6867,99.6948,99.6948,99.5306,1.6823
3.3230,100.0000,99.6720,99.6720,99.4728,1.6843,99.6982,99.6982,99.5635,1.6810
3.3240,100.0000,99.6767,99.6767,99.5126,1.6823,99.7029,99.7029,99.5904,1.6799
3.3250,100.0000,99.6827,99.6827,99.5454,1.6807,99.7091,99.7091,99.6129,1.6789
3.3260,100.0000,99.6902,99.6902,99.5729,1.6793,99.7168,99.7168,99.6322,1.6782
3.3270,100.0000,99.6990,99.6990,99.5963,1.6781,99.7259,99.7259,99.6491,1.6775
3.3280,100.0000,99.7093,99.7093,99.6169,1.6771,99.7365,99.7365,99.6645,1.6768
3.3290,100.0000,99.7210,99.7210,99.6354,1.6762,99.7486,99.7486,99.6789,1.6762
3.3300,100.0000,99.7342,99.7342,99.6525,1.6753,99.7620,99.7620,99.6928,1.6757
3.3310,100.0000,99.7487,99.7487,99.6688,1.6745,99.7769,99.7769,99.7066,1.6751
3.3320,100.0000,99.7647,99.7647,99.6848,1.6737,99.7933,99.7933,99.7207,1.6745
3.3330,100.0000,99.7820,99.7820,99.7008,1.6729,99.8111,99.8111,99.7352,1.6739
3.3340,100.0000,99.8007,99.8007,99.7170,1.6721,99.8302,99.8302,99.7504,1.6733
3.3350,100.0000,99.8208,99.8208,99.7338,1.6713,99.8507,99.8507,99.7664,1.6727
3.3360,100.0000,99.8423,99.8423,99.7512,1.6704,99.8726,99.8726,99.7832,1.6720
3.3370,100.0000,99.8650,99.8650,99.7694,1.6695,99.8957,99.8957,99.8011,1.6712
3.3380,100.0000,99.8890,99.8890,99.7885,1.6685,99.9201,99.9201,99.8200,1.6705
3.3390,100.0000,99.9143,99.9143,99.8086,1.6675,99.9458,99.9458,99.8400,1.6696
3.3400,100.0000,99.9408,99.9408,99.8298,1.6665,99.9726,99.9726,99.8612,1.6688
3.3410,100.0000,99.9684,99.9684,99.8520,1.6654,100.0006,100.0006,99.8835,1.6679
3.3420,100.0000,99.9972,99.9972,99.8753,1.6642,100.0297,100.0297,99.9069,1.6669
3.3430,100.0000,100.0271,100.0271,99.8997,1.6630,100.0599,100.0599,99.9315,1.6659
3.3440,100.0000,100.0579,100.0579,99.9251,1.6617,100.0910,100.0910,99.9572,1.6648
3.3450,100.0000,100.0898,100.0898,99.9517,1.6604,100.1230,100.1230,99.9839,1.6637
3.3460,100.0000,100.1225,100.1225,99.9793,1.6590,100.1559,100.1559,100.0117,1.6626
3.3470,100.0000,100.1561,100.1561,100.0079,1.6576,100.1897,100.1897,100.0406,1.6614
3.3480,100.0000,100.1905,100.1905,100.0376,1.6561,100.2242,100.2242,100.0704,1.6602
3.3490,100.0000,100.2256,100.2256,100.0682,1.6546,100.2593,100.2593,100.1012,1.6589
3.3500,100.0000,100.2614,100.2614,100.0997,1.6530,100.2951,100.2951,100.1328,1.6576
3.3510,100.0000,100.2978,100.2978,100.1320,1.6514,100.3314,100.3314,100.1652,1.6563
3.3520,100.0000,100.3346,100.3346,100.1652,1.6497,100.3681,100.3681,100.1985,1.6549
3.3530,100.0000,100.3719,100.3719,100.1991,1.6480,100.4053,100.4053,100.2324,1.6535
3.3540,100.0000,100.4096,100.4096,100.2336,1.6463,100.4427,100.4427,100.2670,1.6521
3.3550,100.0000,100.4476,100.4476,100.2688,1.6445,100.4804,100.4804,100.3021,1.6506
3.3560,100.0000,100.4858,100.4858,100.3046,1.6427,100.5183,100.5183,100.3378,1.6492
